SeniorCitizen,tenure,MonthlyCharges,TotalCharges,ChargeVelocity,gender_1,Partner_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_DSL,InternetService_Fiber optic,OnlineSecurity_1,OnlineBackup_1,DeviceProtection_1,TechSupport_1,StreamingTV_1,StreamingMovies_1,Contract_One year,Contract_Two year,PaperlessBilling_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,58,45.0,2689.35,0.016726448231642724,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False
1,17,81.5,1329.2,0.06126898210795369,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,51,25.5,1281.25,0.019886917527783193,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,72,48.9,3527.0,0.013860544217687074,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,True,False
0,52,84.1,4348.65,0.019334889014058602,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True
0,27,19.6,561.15,0.034866138930890335,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,3,20.0,63.6,0.30959752321981426,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,64,81.3,5129.3,0.015847026489678964,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,False,False,True,False
0,45,95.2,4285.8,0.022207707380796863,False,True,False,True,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,False
1,3,36.45,93.7,0.3848996832101373,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True
0,71,83.3,5894.5,0.014129420744635739,False,True,False,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False
1,1,25.05,25.05,0.9616122840690979,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,58,20.3,1160.75,0.017473638906821607,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,34,89.85,3091.75,0.029051814727992883,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False
0,8,49.85,365.55,0.13599781748738235,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True
0,15,19.8,272.95,0.07227596276692828,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,66,54.65,3632.0,0.015042664464629782,True,True,True,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False
1,12,29.35,381.2,0.07679225536368395,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
0,58,19.15,1035.5,0.01847563917028461,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,3,19.1,52.0,0.36037735849056607,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,43,55.55,2342.2,0.02370689655172414,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,True
0,9,80.55,653.9,0.12299587723316537,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
0,3,20.25,71.2,0.2804709141274238,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,22,69.5,1498.2,0.046358057630736395,False,True,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,True
0,40,106.0,4178.65,0.025360975201272836,True,True,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False
0,68,25.5,1821.8,0.013989466754443713,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,54,104.3,5278.15,0.019756968451360542,True,True,False,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,True
0,50,79.6,4024.2,0.019775414886216834,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False
0,1,55.25,55.25,0.9822222222222222,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,72,88.05,6520.8,0.013500873991842742,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False
0,40,20.4,854.9,0.023834560112162635,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,72,117.6,8308.9,0.014151794847110074,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
0,6,20.0,109.2,0.18148820326678766,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,5,19.65,92.05,0.21117678667383127,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,48,70.55,3420.5,0.020619611281601637,True,True,False,True,True,True,False,False,True,True,False,False,True,True,False,True,True,False,False,False
0,1,93.85,93.85,0.9894570374275171,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,64,65.8,4068.0,0.016171049397886456,False,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False
0,17,20.05,337.9,0.05916199468869874,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,40,80.0,3168.75,0.025238583484501934,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
0,41,35.4,1412.4,0.025045988396773734,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1,51,79.6,3974.7,0.020021631410820737,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
0,41,80.25,3439.0,0.023328488372093024,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,1,50.45,50.45,0.9805636540330418,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
0,2,20.45,42.45,0.47065592635212883,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,68,79.6,5461.45,0.014572215763988686,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False
0,24,24.7,571.75,0.043125272806634654,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,70,77.3,5498.2,0.01405659004946174,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False
0,3,29.75,96.85,0.3040367910066428,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,2,44.9,111.05,0.4007139669790272,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,29.8,94.4,0.31236897274633124,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,7,74.65,521.1,0.14298027197854818,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,True
0,13,71.95,923.85,0.07779639941612153,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False
0,7,20.75,141.1,0.14602392681210416,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,12,56.3,628.65,0.08941475422853966,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0,53,105.25,5576.3,0.018871138364441577,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,False,False
0,12,94.2,1046.1,0.08996275427370835,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,63,19.55,1245.6,0.01568265682656827,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,15,84.45,1287.85,0.06552352872715987,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False
0,36,53.65,1939.35,0.027649650836189348,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1,4,29.9,118.25,0.25073375262054504,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,24,19.7,452.55,0.04343512291919303,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,61,43.7,2696.55,0.016199885080906747,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,True,False,False,False
0,16,55.3,875.35,0.0631026416386147,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,65,19.85,1267.05,0.01565395686289973,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,26,19.65,494.9,0.039624924379915306,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,16,49.45,799.0,0.061812500000000006,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,54,106.55,5763.3,0.018484464722516174,False,True,False,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,True
0,1,20.1,20.1,0.95260663507109,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,5,20.45,106.9,0.18952734012974976,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,19,39.7,710.05,0.05583292314183251,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0,10,54.5,568.2,0.09574841883345045,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,23,83.8,1900.25,0.044076265614727154,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True
0,3,55.15,159.15,0.34436465813300027,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
0,72,111.6,8012.75,0.013926064576509124,False,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
1,10,86.65,856.65,0.10103188946539965,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,10,55.55,551.3,0.10057939525620134,False,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
0,11,20.55,184.95,0.11051357891906427,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1,37,106.75,4056.75,0.026307682829154088,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,True
0,17,62.1,1096.65,0.056575411105543656,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,36,104.5,3684.95,0.028350900039338572,False,True,True,True,True,False,True,True,False,True,False,True,True,False,False,True,True,False,False,False
1,17,101.8,1752.45,0.05805697339530639,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False
1,66,110.6,7210.85,0.015335870823713748,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,False
0,61,84.9,5264.5,0.016123824897920427,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False
0,22,93.2,2157.3,0.04318213408701292,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False
0,1,24.4,24.4,0.9606299212598425,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,6,70.55,433.95,0.16220255201747327,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,31,78.45,2435.15,0.03220245058801798,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True
0,68,85.0,5607.75,0.015154891909962113,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False
0,34,87.45,2874.15,0.03041580439281429,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
0,52,85.8,4433.3,0.019349164467897976,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False
0,10,91.1,964.35,0.09436991764644946,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False
0,29,70.75,1974.8,0.03580828019030266,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,72,20.1,1460.85,0.013749700721688273,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,47,20.05,951.55,0.021048763844417617,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,24,74.8,1821.2,0.041049281088793764,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True,False
0,65,24.8,1600.95,0.015481132369924155,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,4,100.85,399.25,0.2519675202998126,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,False,False,True,False
1,12,101.35,1218.55,0.08310442376286335,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True
0,1,81.7,81.7,0.9879081015719468,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True
0,33,68.25,2171.15,0.03142048201091085,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0,34,105.1,3634.8,0.028906980581990205,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False
0,14,20.4,292.4,0.06952965235173825,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,4,79.15,317.25,0.24870384917517677,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,13,20.0,218.55,0.09109542245502163,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,65,79.4,5071.9,0.015651796802617836,False,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False
0,23,57.2,1423.35,0.04015866886650051,True,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0,55,58.6,3068.6,0.01909043523586135,True,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False
0,49,94.8,4690.65,0.020206110856521693,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False
0,60,102.5,6157.6,0.01664339297892378,True,True,False,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False
0,69,20.35,1442.65,0.014096214456412565,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,40,84.9,3369.05,0.02519250456224685,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
0,67,69.2,4671.65,0.014809583426963289,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,True,True,False,False,False
1,35,95.45,3474.05,0.027467230687328238,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,19,100.95,1875.55,0.05379552902933575,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,True,False,True,False,True
0,13,20.85,272.35,0.07627583683921713,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,41,88.5,3645.05,0.024272843213889003,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0,4,35.0,135.75,0.25594149908592323,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,24,55.15,1319.85,0.04175341636067684,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,5,50.95,229.4,0.2211371527777778,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False
0,5,64.0,370.25,0.1723905723905724,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0,1,69.1,69.1,0.985734664764622,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
0,72,80.2,5714.2,0.014032754759238522,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False
0,24,49.3,1233.25,0.039943285395989465,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,42,84.35,3571.6,0.023610255836085763,False,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False
0,4,20.05,83.3,0.23784104389086597,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,68,117.2,8035.95,0.014582646401931082,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False
0,33,20.1,579.4,0.03463128876636803,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,1,69.6,69.6,0.9858356940509915,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,31,103.45,3066.45,0.03372508109341636,True,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,False,True
0,4,77.95,305.55,0.2542815201435329,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,69,109.95,7634.25,0.014400314331554304,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False
1,38,94.75,3653.0,0.02593048713738369,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
0,3,80.0,241.3,0.330169211721007,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,48,79.65,3870.3,0.020574484023454655,False,True,True,True,True,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False
0,15,25.2,387.9,0.06479814862432502,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,25,19.9,527.5,0.03765373699148533,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,1,78.45,78.45,0.9874134675896791,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
0,48,44.8,2104.55,0.021277100994989428,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False
0,1,20.3,20.3,0.9530516431924883,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,19.2,19.2,0.9504950495049505,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,37,80.05,3019.1,0.026505744842886,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
1,66,107.35,7051.95,0.015220581458822194,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False
0,26,47.85,1190.5,0.040159462861938736,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False
0,63,70.8,4448.8,0.015910827452919232,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,False
0,10,29.5,255.25,0.1151219512195122,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
0,2,70.75,146.9,0.4783637592968222,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True
1,18,59.1,1011.05,0.058396324292278055,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False
0,64,25.55,1714.95,0.014889711238672455,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,9,84.45,762.5,0.11060903732809431,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,28,20.25,535.35,0.037755197166029646,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,75.55,75.55,0.9869366427171783,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0,4,85.65,338.9,0.2519858781994705,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
1,38,70.15,2497.35,0.028078531831008467,True,False,False,True,False,True,False,False,True,True,True,True,False,True,False,True,True,False,False,True
0,66,95.3,6273.4,0.015188703302307791,True,True,False,True,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False
0,1,70.25,70.25,0.9859649122807017,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,18,50.3,908.75,0.05528991481176147,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1,51,97.8,4913.3,0.019901104938648433,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True
0,0,19.85,1397.475,0.01419403278571301,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,46.3,46.3,0.9788583509513742,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,12,19.35,212.3,0.09071729957805907,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,41,106.3,4443.45,0.02391747010316237,False,False,False,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,True
0,12,25.0,316.2,0.07881462799495587,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,55,20.3,1079.05,0.018795426137678813,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,7,75.35,564.65,0.13320958189693272,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,12,89.4,1095.65,0.08152099575981397,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
0,68,88.0,6161.9,0.014278992032971491,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,False
1,5,83.15,446.05,0.18599709204786938,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True
1,49,43.8,2106.05,0.020787356730974583,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,40,62.05,2511.55,0.02469602594973234,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,True,False,False,False
0,16,20.1,318.6,0.06289111389236546,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,10,74.15,811.8,0.09122785433070868,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
0,72,101.35,7323.15,0.013837783223991863,False,True,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,False,False
1,2,84.05,186.05,0.4493450948944132,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0,23,20.9,454.0,0.04593406593406593,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,71,105.9,7521.95,0.014076924610691285,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,False,False
0,11,99.5,1056.95,0.09404981331820975,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True
0,1,44.15,44.15,0.9778516057585825,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,16,53.9,834.15,0.06453930431658983,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True
0,1,85.45,85.45,0.9884326200115674,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True
0,12,85.05,999.8,0.08498201438848921,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False
0,54,44.1,2369.7,0.018602100645379004,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False
0,68,90.2,6297.65,0.014320529002246514,False,True,False,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False
0,4,50.85,239.55,0.2113905632924548,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,1,59.2,59.2,0.9833887043189369,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
0,27,53.45,1461.45,0.03654825806010462,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,21,19.95,416.4,0.04779587925251557,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,13,83.2,1060.6,0.07837226827430295,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True
1,64,74.65,4869.35,0.015327440533021241,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False
0,1,54.9,54.9,0.9821109123434705,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True
0,57,57.5,3265.95,0.017600514241111743,True,True,False,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False
0,21,103.9,2254.2,0.046071301880099336,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True
0,19,19.65,358.15,0.054712515661979676,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,31,93.8,2939.8,0.03189608269858542,True,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False
0,52,89.25,4652.4,0.019179524648644003,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,False
0,46,94.15,4408.45,0.0213518692807493,False,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False
1,11,55.6,580.8,0.09556548642145068,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,53,48.7,2495.2,0.019509654675106163,False,True,True,False,False,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False
0,11,19.25,180.3,0.10617760617760617,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1,57,104.9,5913.95,0.01773472303231642,True,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False
1,2,75.45,158.4,0.4733375156838143,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
1,2,54.85,104.2,0.5213878326996197,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True
0,71,19.9,1389.35,0.01431294278419103,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,19.4,19.4,0.9509803921568627,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,68,25.05,1629.2,0.015366212734633787,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,72,84.45,6033.1,0.013995459140551201,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False
0,2,19.3,44.4,0.42511013215859034,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,95.1,95.1,0.9895941727367326,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,41,79.85,3320.75,0.02403853390532099,False,False,False,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False
0,72,25.55,1867.7,0.01367260662492642,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,6,75.5,438.0,0.17198177676537585,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,4,73.75,325.45,0.22591514780211366,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True
0,12,96.05,1148.1,0.08358715516491168,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,58,68.4,3972.25,0.017215126156169384,False,True,False,True,True,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False
0,7,20.65,155.9,0.13161249203314213,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,65,55.15,3673.15,0.015010274485255092,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
0,1,70.6,70.6,0.9860335195530726,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,56,19.95,1126.75,0.01769009088893815,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,4,19.0,73.45,0.2552048354600403,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,58,44.1,2413.05,0.018268055756923012,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,62,107.6,6912.7,0.015563301849950098,True,True,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False
0,26,61.55,1581.95,0.03888309801320319,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False
0,62,90.7,5586.45,0.016232807452415683,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
0,58,99.25,5846.65,0.016972630030867103,False,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False
